MarkersValid,TrolleyPos,Hoistpos,NoOfMarkers,m1,m2,m3,m4,m5,m6
True,30.781,10.397,4,"(124122,18698)","(64310,62526)","(64619,65490)","(64134,68368)","(64192,68397)","(64597,68457)"
True,30.801,10.397,4,"(127512,14961)","(64398,62523)","(64731,65491)","(64228,68364)","(114728,73297)","(129620,78027)"
True,30.801,10.397,4,"(127512,14961)","(64398,62523)","(64731,65491)","(64228,68364)","(114728,73297)","(129620,78027)"
True,30.809,10.397,3,"(64450,62525)","(64770,65490)","(64284,68367)","(64268,68368)","(64252,68372)","(127392,75167)"
True,30.82,10.397,3,"(64553,62497)","(64876,65465)","(64373,68342)","(64377,68332)","(64377,68329)","(64349,68334)"
True,30.82,10.397,3,"(64553,62497)","(64876,65465)","(64373,68342)","(64377,68332)","(64377,68329)","(64349,68334)"
True,30.854,10.397,4,"(129117,12462)","(64310,62442)","(64601,65406)","(64107,68284)","(64203,68317)","(64307,68349)"
True,30.883,10.384,5,"(116692,61580)","(64312,62502)","(64622,65472)","(64104,68343)","(124903,85338)","(64061,68272)"
True,30.883,10.384,5,"(116692,61580)","(64312,62502)","(64622,65472)","(64104,68343)","(124903,85338)","(64061,68272)"
True,30.926,10.265,3,"(64071,62485)","(64384,65452)","(63870,68313)","(63874,68312)","(63906,68320)","(64005,68328)"
True,30.937,10.115,4,"(126159,16613)","(64209,62497)","(64561,65470)","(64001,68319)","(64009,68326)","(123491,78422)"
True,30.937,10.115,4,"(126159,16613)","(64209,62497)","(64561,65470)","(64001,68319)","(64009,68326)","(123491,78422)"
True,30.937,10.115,4,"(126159,16613)","(64209,62497)","(64561,65470)","(64001,68319)","(64009,68326)","(123491,78422)"
True,30.937,10.115,4,"(126159,16613)","(64209,62497)","(64561,65470)","(64001,68319)","(64009,68326)","(123491,78422)"
True,30.931,10.044,4,"(126886,17362)","(64242,62506)","(64597,65482)","(64036,68327)","(64003,68328)","(63993,68329)"
True,30.931,10.044,4,"(126886,17362)","(64242,62506)","(64597,65482)","(64036,68327)","(64003,68328)","(63993,68329)"
True,30.925,10.016,3,"(64355,62507)","(64725,65485)","(64149,68330)","(119775,54717)","(64358,62509)","(64723,65484)"
True,30.925,10.016,3,"(64355,62507)","(64725,65485)","(64149,68330)","(119775,54717)","(64358,62509)","(64723,65484)"
True,30.925,10.016,3,"(64355,62507)","(64725,65485)","(64149,68330)","(119775,54717)","(64358,62509)","(64723,65484)"
True,30.929,10.016,3,"(64303,62509)","(64670,65482)","(64094,68326)","(64107,68328)","(64119,68328)","(112776,74493)"
True,30.934,10.016,4,"(129300,40552)","(64243,62496)","(64596,65470)","(64037,68316)","(64236,62494)","(64587,65468)"
True,30.934,10.016,4,"(129300,40552)","(64243,62496)","(64596,65470)","(64037,68316)","(64236,62494)","(64587,65468)"
True,30.922,10.016,4,"(129149,33907)","(64397,62518)","(64770,65491)","(64193,68339)","(64711,65466)","(64135,68312)"
True,30.922,10.016,4,"(129149,33907)","(64397,62518)","(64770,65491)","(64193,68339)","(64711,65466)","(64135,68312)"
True,30.93,10.016,3,"(64292,62509)","(64648,65484)","(64089,68328)","(64090,68325)","(64110,68316)","(64687,65471)"
True,30.93,10.016,3,"(64292,62509)","(64648,65484)","(64089,68328)","(64090,68325)","(64110,68316)","(64687,65471)"
True,30.933,10.016,4,"(123577,13909)","(64290,62512)","(64645,65484)","(64085,68330)","(64285,62512)","(64642,65485)"
True,30.922,10.016,5,"(125175,7893)","(127753,23878)","(64436,62518)","(64800,65492)","(64230,68336)","(64170,68328)"
True,30.922,10.016,5,"(125175,7893)","(127753,23878)","(64436,62518)","(64800,65492)","(64230,68336)","(64170,68328)"
True,30.93,10.016,5,"(119949,20828)","(118563,24009)","(64325,62510)","(64686,65484)","(64123,68330)","(64128,68330)"
True,30.931,10.016,3,"(64390,62517)","(64761,65490)","(64186,68337)","(64185,68334)","(64183,68332)","(64168,68327)"
True,30.931,10.016,3,"(64390,62517)","(64761,65490)","(64186,68337)","(64185,68334)","(64183,68332)","(64168,68327)"
True,30.924,10.016,4,"(128471,49850)","(64394,62488)","(64754,65463)","(64191,68306)","(64756,65465)","(64191,68308)"
True,30.93,10.016,4,"(128573,11108)","(64348,62515)","(64712,65489)","(64140,68334)","(64142,68338)","(64142,68341)"
True,30.93,10.016,4,"(128573,11108)","(64348,62515)","(64712,65489)","(64140,68334)","(64142,68338)","(64142,68341)"
True,30.93,10.016,3,"(64343,62506)","(64705,65478)","(64137,68324)","(64139,68319)","(116227,29957)","(64347,62494)"
True,30.927,10.016,5,"(130106,4664)","(119966,17760)","(64365,62495)","(64721,65469)","(64160,68315)","(64142,68333)"
True,30.927,10.016,5,"(130106,4664)","(119966,17760)","(64365,62495)","(64721,65469)","(64160,68315)","(64142,68333)"
True,30.927,10.016,5,"(130106,4664)","(119966,17760)","(64365,62495)","(64721,65469)","(64160,68315)","(64142,68333)"
True,30.928,10.016,3,"(64333,62513)","(64695,65486)","(64129,68332)","(126458,34234)","(64337,62512)","(64698,65484)"
True,30.929,10.016,4,"(128386,12492)","(64340,62494)","(64702,65469)","(64134,68312)","(64694,65465)","(64126,68311)"
True,30.929,10.016,4,"(128386,12492)","(64340,62494)","(64702,65469)","(64134,68312)","(64694,65465)","(64126,68311)"
True,30.929,10.016,4,"(128386,12492)","(64340,62494)","(64702,65469)","(64134,68312)","(64694,65465)","(64126,68311)"
True,30.927,10.016,4,"(124404,835)","(64353,62515)","(64711,65488)","(64147,68334)","(64706,65492)","(64144,68340)"
True,30.928,10.016,6,"(124396,12202)","(120216,21538)","(129902,35601)","(64360,62512)","(64721,65486)","(64155,68330)"
True,30.928,10.016,6,"(124396,12202)","(120216,21538)","(129902,35601)","(64360,62512)","(64721,65486)","(64155,68330)"
True,30.928,10.016,6,"(124396,12202)","(120216,21538)","(129902,35601)","(64360,62512)","(64721,65486)","(64155,68330)"
True,30.93,10.016,4,"(126015,3111)","(64329,62504)","(64693,65478)","(64125,68325)","(64124,68322)","(64129,68330)"
True,30.927,10.016,5,"(128159,21357)","(125512,21474)","(64371,62511)","(64735,65485)","(64166,68329)","(64166,68335)"
True,30.927,10.016,5,"(128159,21357)","(125512,21474)","(64371,62511)","(64735,65485)","(64166,68329)","(64166,68335)"
True,30.928,10.016,4,"(126352,4564)","(64332,62515)","(64696,65488)","(64129,68334)","(64132,68337)","(64148,68331)"
True,30.93,10.016,4,"(126536,20680)","(64341,62522)","(64706,65496)","(64136,68341)","(64135,68342)","(122627,19469)"
True,30.93,10.016,4,"(126536,20680)","(64341,62522)","(64706,65496)","(64136,68341)","(64135,68342)","(122627,19469)"
True,30.928,10.016,3,"(64350,62515)","(64708,65488)","(64146,68334)","(64147,68333)","(64141,68323)","(64139,68338)"
True,30.928,10.016,6,"(128955,3388)","(125069,4038)","(115573,60858)","(64341,62510)","(64702,65483)","(64135,68329)"
True,30.928,10.016,6,"(128955,3388)","(125069,4038)","(115573,60858)","(64341,62510)","(64702,65483)","(64135,68329)"
True,30.93,10.016,4,"(125586,10467)","(64353,62516)","(64713,65490)","(64146,68335)","(64712,65489)","(64145,68336)"
True,30.928,10.016,3,"(64359,62518)","(64717,65492)","(64153,68337)","(64715,65488)","(64150,68334)","(64149,68334)"
True,30.928,10.016,3,"(64359,62518)","(64717,65492)","(64153,68337)","(64715,65488)","(64150,68334)","(64149,68334)"
True,30.928,10.016,5,"(120466,6545)","(122554,11032)","(64361,62509)","(64722,65483)","(64156,68327)","(117345,72594)"
True,30.929,10.016,5,"(126908,4460)","(129099,5663)","(64352,62517)","(64714,65492)","(64145,68337)","(64137,68339)"
True,30.929,10.016,5,"(126908,4460)","(129099,5663)","(64352,62517)","(64714,65492)","(64145,68337)","(64137,68339)"
True,30.929,10.016,5,"(126908,4460)","(129099,5663)","(64352,62517)","(64714,65492)","(64145,68337)","(64137,68339)"
True,30.928,10.016,4,"(129335,13248)","(64355,62514)","(64715,65488)","(64150,68333)","(64157,68325)","(64722,65481)"
True,30.929,10.016,5,"(127561,17715)","(119106,60815)","(64346,62499)","(64707,65475)","(64140,68319)","(64141,68323)"
True,30.929,10.016,5,"(127561,17715)","(119106,60815)","(64346,62499)","(64707,65475)","(64140,68319)","(64141,68323)"
True,30.929,10.016,5,"(127561,17715)","(119106,60815)","(64346,62499)","(64707,65475)","(64140,68319)","(64141,68323)"
True,30.929,10.016,5,"(127561,17715)","(119106,60815)","(64346,62499)","(64707,65475)","(64140,68319)","(64141,68323)"
True,30.929,10.016,5,"(122128,1069)","(123636,6134)","(64331,62511)","(64696,65486)","(64128,68330)","(64128,68331)"
True,30.929,10.016,5,"(129299,7533)","(125938,19124)","(64341,62506)","(64704,65482)","(64136,68328)","(64137,68329)"
True,30.929,10.016,5,"(129299,7533)","(125938,19124)","(64341,62506)","(64704,65482)","(64136,68328)","(64137,68329)"
True,30.929,10.016,5,"(129299,7533)","(125938,19124)","(64341,62506)","(64704,65482)","(64136,68328)","(64137,68329)"
True,30.928,10.016,4,"(115273,39212)","(64336,62509)","(64698,65483)","(64131,68330)","(64131,68331)","(113889,79011)"
True,30.929,10.016,4,"(128537,19571)","(64333,62499)","(64697,65472)","(64128,68317)","(117345,88378)","(64127,68317)"
True,30.929,10.016,4,"(128537,19571)","(64333,62499)","(64697,65472)","(64128,68317)","(117345,88378)","(64127,68317)"
True,30.928,10.016,4,"(129288,23783)","(64344,62499)","(64705,65472)","(64139,68318)","(64704,65474)","(64138,68320)"
True,30.928,10.044,5,"(121016,52612)","(129834,59555)","(64314,62509)","(64670,65482)","(64110,68328)","(64316,62502)"
True,30.928,10.044,5,"(121016,52612)","(129834,59555)","(64314,62509)","(64670,65482)","(64110,68328)","(64316,62502)"
True,30.928,10.044,5,"(121016,52612)","(129834,59555)","(64314,62509)","(64670,65482)","(64110,68328)","(64316,62502)"
True,30.929,10.109,3,"(64307,62504)","(64661,65479)","(64102,68323)","(64660,65476)","(64102,68322)","(64102,68321)"
True,30.927,10.176,3,"(64292,62513)","(64640,65488)","(64089,68336)","(64637,65486)","(64086,68333)","(64292,62501)"
True,30.927,10.176,3,"(64292,62513)","(64640,65488)","(64089,68336)","(64637,65486)","(64086,68333)","(64292,62501)"
True,30.927,10.254,5,"(121865,2737)","(126632,6527)","(64258,62500)","(64615,65477)","(64062,68326)","(64018,68309)"
True,30.928,10.327,4,"(124093,14148)","(64259,62519)","(64603,65497)","(64052,68347)","(64620,65496)","(64064,68346)"
True,30.928,10.327,4,"(124093,14148)","(64259,62519)","(64603,65497)","(64052,68347)","(64620,65496)","(64064,68346)"
True,30.927,10.401,4,"(128697,19017)","(64277,62530)","(64624,65507)","(64067,68356)","(64070,68354)","(64065,68354)"
True,30.927,10.47,4,"(127701,21334)","(64238,62517)","(64577,65496)","(64025,68346)","(124838,65129)","(64576,65500)"
True,30.927,10.47,4,"(127701,21334)","(64238,62517)","(64577,65496)","(64025,68346)","(124838,65129)","(64576,65500)"
True,30.927,10.541,5,"(121490,954)","(130113,60377)","(64022,62443)","(64345,65422)","(63809,68278)","(63814,68276)"
True,30.926,10.616,4,"(126974,789)","(63604,62405)","(63895,65377)","(63405,68246)","(63449,68245)","(63990,65372)"
True,30.926,10.616,4,"(126974,789)","(63604,62405)","(63895,65377)","(63405,68246)","(63449,68245)","(63990,65372)"
True,30.926,10.616,4,"(126974,789)","(63604,62405)","(63895,65377)","(63405,68246)","(63449,68245)","(63990,65372)"
True,30.926,10.652,4,"(129294,11057)","(62195,62434)","(62382,65409)","(61986,68277)","(62205,68286)","(62383,68283)"
True,30.925,10.652,3,"(62058,62397)","(62240,65371)","(61848,68243)","(62198,65364)","(61811,68237)","(61636,68238)"
True,30.925,10.652,3,"(62058,62397)","(62240,65371)","(61848,68243)","(62198,65364)","(61811,68237)","(61636,68238)"
True,30.925,10.652,3,"(62058,62397)","(62240,65371)","(61848,68243)","(62198,65364)","(61811,68237)","(61636,68238)"
True,30.926,10.651,4,"(123163,30158)","(63646,62416)","(63954,65392)","(63440,68261)","(63890,65394)","(63381,68264)"
True,30.926,10.651,4,"(123163,30158)","(63646,62416)","(63954,65392)","(63440,68261)","(63890,65394)","(63381,68264)"
True,30.928,10.651,6,"(119669,8364)","(127439,12884)","(127957,55125)","(63644,62466)","(63960,65442)","(63456,68313)"
True,30.928,10.651,6,"(119669,8364)","(127439,12884)","(127957,55125)","(63644,62466)","(63960,65442)","(63456,68313)"
True,30.927,10.651,5,"(128647,1204)","(124457,15030)","(62730,62451)","(62976,65429)","(62530,68297)","(63202,65420)"
True,30.925,10.651,3,"(62819,62348)","(63069,65318)","(62599,68193)","(62580,68189)","(62549,68195)","(62520,68200)"
True,30.925,10.651,3,"(62819,62348)","(63069,65318)","(62599,68193)","(62580,68189)","(62549,68195)","(62520,68200)"
True,30.928,10.651,4,"(124112,17836)","(63333,62331)","(63623,65302)","(63109,68177)","(63610,65299)","(63099,68174)"
True,30.928,10.651,3,"(63466,62292)","(63777,65261)","(63284,68141)","(63273,68148)","(63243,68159)","(63407,62316)"
True,30.928,10.651,3,"(63466,62292)","(63777,65261)","(63284,68141)","(63273,68148)","(63243,68159)","(63407,62316)"
True,30.924,10.684,5,"(121216,8883)","(123769,17835)","(63425,62099)","(63721,65067)","(63236,67952)","(63769,65086)"
True,30.928,10.686,6,"(123597,4949)","(118917,13428)","(120571,17529)","(63185,61932)","(63465,64899)","(62985,67785)"
True,30.928,10.686,6,"(123597,4949)","(118917,13428)","(120571,17529)","(63185,61932)","(63465,64899)","(62985,67785)"
True,30.928,10.686,6,"(123597,4949)","(118917,13428)","(120571,17529)","(63185,61932)","(63465,64899)","(62985,67785)"
True,30.926,10.746,6,"(125016,5710)","(127999,6998)","(129199,30778)","(63511,61906)","(63806,64873)","(63300,67762)"
True,30.924,10.795,4,"(113492,52554)","(63284,61953)","(63559,64928)","(63083,67821)","(63092,67809)","(63096,67804)"
True,30.924,10.795,4,"(113492,52554)","(63284,61953)","(63559,64928)","(63083,67821)","(63092,67809)","(63096,67804)"
True,30.929,10.794,5,"(126093,15726)","(117366,43110)","(63267,61999)","(63553,64968)","(63088,67860)","(63542,64968)"
True,30.929,10.794,5,"(126093,15726)","(117366,43110)","(63267,61999)","(63553,64968)","(63088,67860)","(63542,64968)"
True,30.907,10.794,4,"(126844,16073)","(63383,62050)","(63670,65024)","(63204,67918)","(63199,67916)","(63185,67897)"
True,30.907,10.794,4,"(126844,16073)","(63383,62050)","(63670,65024)","(63204,67918)","(63199,67916)","(63185,67897)"
True,30.907,10.794,4,"(126844,16073)","(63383,62050)","(63670,65024)","(63204,67918)","(63199,67916)","(63185,67897)"
True,30.907,10.794,4,"(126844,16073)","(63383,62050)","(63670,65024)","(63204,67918)","(63199,67916)","(63185,67897)"
True,30.868,10.794,4,"(125249,8216)","(63715,62195)","(63996,65171)","(63524,68058)","(63501,68055)","(63948,65169)"
True,30.807,10.794,3,"(64191,62272)","(64471,65245)","(63983,68136)","(64453,65242)","(63964,68131)","(63932,68121)"
True,30.807,10.794,3,"(64191,62272)","(64471,65245)","(63983,68136)","(64453,65242)","(63964,68131)","(63932,68121)"
True,30.807,10.794,3,"(64191,62272)","(64471,65245)","(63983,68136)","(64453,65242)","(63964,68131)","(63932,68121)"
True,30.807,10.794,3,"(64191,62272)","(64471,65245)","(63983,68136)","(64453,65242)","(63964,68131)","(63932,68121)"
True,30.753,10.794,4,"(125034,1439)","(64421,62408)","(64699,65385)","(64211,68271)","(64679,65371)","(64190,68256)"
True,30.688,10.794,4,"(125519,37980)","(64732,62573)","(65007,65553)","(64533,68438)","(64978,65535)","(64505,68421)"
True,30.688,10.794,4,"(125519,37980)","(64732,62573)","(65007,65553)","(64533,68438)","(64978,65535)","(64505,68421)"
True,30.688,10.794,4,"(125519,37980)","(64732,62573)","(65007,65553)","(64533,68438)","(64978,65535)","(64505,68421)"
True,30.606,10.794,3,"(65081,62686)","(65366,65660)","(64895,68547)","(64875,68541)","(64852,68532)","(64790,68516)"
True,30.526,10.794,5,"(128637,21568)","(123862,28028)","(65638,62857)","(65938,65835)","(65469,68722)","(65460,62801)"
True,30.526,10.794,5,"(128637,21568)","(123862,28028)","(65638,62857)","(65938,65835)","(65469,68722)","(65460,62801)"
True,30.44,10.794,3,"(65877,63012)","(66181,65990)","(65725,68873)","(65711,68872)","(65851,63004)","(66156,65986)"
True,30.341,10.794,4,"(123983,32960)","(66379,63104)","(66696,66081)","(66245,68969)","(66115,68935)","(65984,68913)"
True,30.341,10.794,4,"(123983,32960)","(66379,63104)","(66696,66081)","(66245,68969)","(66115,68935)","(65984,68913)"
True,30.236,10.794,3,"(66703,63233)","(67034,66212)","(66581,69097)","(66560,69088)","(66968,66191)","(66515,69077)"
True,30.13,10.794,3,"(67019,63292)","(67350,66267)","(66911,69155)","(66901,69156)","(66871,69159)","(66762,69141)"
True,30.13,10.794,3,"(67019,63292)","(67350,66267)","(66911,69155)","(66901,69156)","(66871,69159)","(66762,69141)"
True,30.021,10.794,4,"(129879,8184)","(67126,63344)","(67462,66321)","(67027,69208)","(67429,66291)","(66994,69181)"
True,29.916,10.794,3,"(67300,63360)","(67649,66337)","(67211,69225)","(67208,69223)","(126052,72169)","(67112,69219)"
True,29.916,10.794,3,"(67300,63360)","(67649,66337)","(67211,69225)","(67208,69223)","(126052,72169)","(67112,69219)"
True,29.812,10.794,4,"(125783,10251)","(67099,63317)","(67445,66292)","(67016,69181)","(67545,66308)","(67113,69197)"
True,29.812,10.794,4,"(125783,10251)","(67099,63317)","(67445,66292)","(67016,69181)","(67545,66308)","(67113,69197)"
True,29.803,10.794,4,"(129450,10962)","(66440,63286)","(66785,66262)","(66365,69151)","(66856,66264)","(66436,69152)"
True,29.803,10.794,4,"(129450,10962)","(66440,63286)","(66785,66262)","(66365,69151)","(66856,66264)","(66436,69152)"
True,29.803,10.794,4,"(129450,10962)","(66440,63286)","(66785,66262)","(66365,69151)","(66856,66264)","(66436,69152)"
True,29.833,10.794,4,"(127770,9112)","(65344,63179)","(65691,66154)","(65271,69044)","(65557,69081)","(66500,66253)"
True,29.817,10.794,6,"(125996,2143)","(127059,12666)","(127202,63106)","(63643,62985)","(63971,65960)","(63563,68850)"
True,29.817,10.794,6,"(125996,2143)","(127059,12666)","(127202,63106)","(63643,62985)","(63971,65960)","(63563,68850)"
True,29.817,10.794,6,"(125996,2143)","(127059,12666)","(127202,63106)","(63643,62985)","(63971,65960)","(63563,68850)"
True,29.823,10.794,5,"(126901,4176)","(130078,31982)","(62839,62829)","(63169,65803)","(62753,68698)","(63563,68850)"
True,29.819,10.794,5,"(128760,722)","(122957,32530)","(62131,62689)","(62456,65660)","(62037,68554)","(63563,68850)"
True,29.819,10.794,5,"(128760,722)","(122957,32530)","(62131,62689)","(62456,65660)","(62037,68554)","(63563,68850)"
True,29.819,10.794,5,"(128760,722)","(122957,32530)","(62131,62689)","(62456,65660)","(62037,68554)","(63563,68850)"
True,29.82,10.794,4,"(129395,35871)","(61443,62580)","(61753,65553)","(61343,68446)","(61449,68472)","(62097,62682)"
True,29.787,10.794,3,"(61217,62423)","(61527,65394)","(61105,68290)","(61527,65400)","(61106,68294)","(61601,65494)"
True,29.787,10.794,3,"(61217,62423)","(61527,65394)","(61105,68290)","(61527,65400)","(61106,68294)","(61601,65494)"
True,29.713,10.794,4,"(129719,17699)","(61396,62331)","(61707,65301)","(61275,68196)","(61134,68249)","(61601,65494)"
True,29.713,10.794,4,"(129719,17699)","(61396,62331)","(61707,65301)","(61275,68196)","(61134,68249)","(61601,65494)"
True,29.633,10.794,5,"(128571,21747)","(128517,25656)","(61721,62270)","(62013,65241)","(61587,68132)","(61601,65494)"
True,29.633,10.794,5,"(128571,21747)","(128517,25656)","(61721,62270)","(62013,65241)","(61587,68132)","(61601,65494)"
True,29.545,10.8,3,"(62333,62195)","(62631,65167)","(62191,68059)","(62137,68058)","(62331,65181)","(61897,68077)"
True,29.545,10.8,3,"(62333,62195)","(62631,65167)","(62191,68059)","(62137,68058)","(62331,65181)","(61897,68077)"
True,29.474,10.88,3,"(63007,62175)","(63306,65151)","(62851,68049)","(62827,68050)","(62629,68050)","(61897,68077)"
True,29.474,10.88,3,"(63007,62175)","(63306,65151)","(62851,68049)","(62827,68050)","(62629,68050)","(61897,68077)"
